CUST_ID,age,workclass,education,educational-num,marital-status,occupation,gender,hours-per-week,native-country,income,city
C16059,26,Private,Bachelors,13,Never-married,Prof-specialty,Male,25,India,144000,Mumbai
C16060,58,Private,Assoc-voc,11,Widowed,Prof-specialty,Female,45,India,311000,Vizag
C16061,39,State-gov,Bachelors,13,Never-married,Prof-specialty,Female,40,India,63000,Vizag
C16062,19,Private,Some-college,10,Never-married,Prof-specialty,Male,30,India,330000,Vizag
C16063,39,Private,HS-grad,9,Separated,Craft-repair,Male,55,India,194000,Patna
C16064,65,Private,HS-grad,9,Widowed,Craft-repair,Male,40,India,158000,Ranchi
C16065,29,Private,Some-college,10,Married-civ-spouse,Tech-support,Female,20,India,471000,Bengaluru
C16066,22,Private,HS-grad,9,Never-married,Prof-specialty,Male,40,India,290000,Kolkata
C16067,23,Private,Bachelors,13,Never-married,Prof-specialty,Female,25,India,111000,Vizag
C16068,36,Private,Bachelors,13,Never-married,Tech-support,Male,42,India,443000,Raipur
C16069,32,Private,Bachelors,13,Married-civ-spouse,Other-service,Male,40,India,246000,Vizag
C16070,30,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Female,40,India,308000,Kolkata
C16071,38,Private,Bachelors,13,Never-married,Adm-clerical,Male,40,India,500000,Bengaluru
C16072,25,Federal-gov,Some-college,10,Married-civ-spouse,Craft-repair,Male,40,India,336000,Ranchi
C16073,41,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Male,40,India,473000,Kolkata
C16074,31,Private,HS-grad,9,Never-married,Tech-support,Female,40,India,98000,Vizag
C16075,66,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Female,15,India,317000,Bengaluru
C16076,35,Self-emp-not-inc,Some-college,10,Divorced,Craft-repair,Male,40,India,252000,Patna
C16077,36,Private,7th-8th,4,Married-civ-spouse,Farming-fishing,Male,35,India,353000,Delhi
C16078,17,Private,10th,6,Never-married,Other-service,Female,16,India,207000,Vizag
C16079,31,Private,Some-college,10,Married-civ-spouse,Craft-repair,Male,40,Mexico,466000,Lucknow
C16080,20,Private,HS-grad,9,Never-married,Machine-op-inspct,Female,40,India,183000,Delhi
C16081,25,Private,Bachelors,13,Never-married,Sales,Female,40,India,281000,Vizag
C16082,59,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Sales,Male,70,India,91000,Raipur
C16083,37,Private,Assoc-acdm,12,Never-married,Exec-managerial,Male,45,India,94000,Delhi
C16084,42,Private,Some-college,10,Married-civ-spouse,Craft-repair,Male,48,India,452000,Ranchi
C16085,31,Private,Bachelors,13,Never-married,Prof-specialty,Female,40,India,309000,Ahmedabad
C16086,32,Private,12th,8,Divorced,Sales,Female,45,India,378000,Bengaluru
C16087,46,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Male,60,India,340000,Bengaluru
C16088,36,Private,1st-4th,2,Married-civ-spouse,Other-service,Male,40,Mexico,206000,Mumbai
C16089,45,State-gov,Bachelors,13,Married-civ-spouse,Adm-clerical,Male,38,India,126000,Lucknow
C16090,19,State-gov,Some-college,10,Never-married,Other-service,Male,20,India,278000,Patna
C16091,38,Private,Assoc-acdm,12,Never-married,Other-service,Female,25,India,120000,Delhi
C16092,27,State-gov,HS-grad,9,Separated,Protective-serv,Male,45,India,274000,Mumbai
C16093,33,Private,Assoc-voc,11,Divorced,Adm-clerical,Female,40,India,263000,Patna
C16094,55,Self-emp-not-inc,9th,5,Married-civ-spouse,Sales,Male,58,India,63000,Kolkata
C16095,46,Local-gov,Masters,14,Divorced,Prof-specialty,Female,40,India,388000,Raipur
C16096,29,Private,11th,7,Married-civ-spouse,Machine-op-inspct,Male,40,India,429000,Vizag
C16097,22,Private,Some-college,10,Never-married,Adm-clerical,Female,36,India,251000,Mumbai
C16098,59,State-gov,Masters,14,Married-civ-spouse,Prof-specialty,Male,50,Philippines,176000,Pune
C16099,36,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Male,50,India,62000,Raipur
C16100,27,Local-gov,Bachelors,13,Married-spouse-absent,Prof-specialty,Female,50,India,238000,Bengaluru
C16101,21,Private,Assoc-acdm,12,Never-married,Prof-specialty,Female,36,India,413000,Delhi
C16102,65,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Male,45,India,388000,Pune
C16103,29,Private,Bachelors,13,Divorced,Exec-managerial,Female,50,India,223000,Delhi
C16104,53,Private,Bachelors,13,Married-civ-spouse,Sales,Male,40,Thailand,185000,Kolkata
C16105,20,Private,Some-college,10,Never-married,Transport-moving,Male,60,India,225000,Vizag
C16106,54,Private,Some-college,10,Married-civ-spouse,Sales,Male,40,India,242000,Ahmedabad
C16107,32,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,Male,40,India,177000,Bengaluru
C16108,18,Private,11th,7,Never-married,Other-service,Male,16,India,360000,Ranchi
C16109,26,State-gov,Some-college,10,Married-civ-spouse,Adm-clerical,Male,38,India,235000,Kolkata
C16110,55,Self-emp-inc,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Male,48,India,305000,Mumbai
C16111,40,Self-emp-not-inc,Bachelors,13,Never-married,Prof-specialty,Male,50,India,391000,Bengaluru
C16112,37,Federal-gov,Assoc-acdm,12,Never-married,Protective-serv,Male,42,India,348000,Delhi
C16113,23,Private,HS-grad,9,Never-married,Craft-repair,Male,40,India,188000,Kolkata
C16114,45,Private,Some-college,10,Divorced,Adm-clerical,Male,38,India,471000,Ahmedabad
C16115,42,Self-emp-not-inc,Doctorate,16,Never-married,Prof-specialty,Male,99,India,140000,Ahmedabad
C16116,66,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Male,38,India,404000,Bengaluru
C16117,30,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Male,40,India,288000,Patna
C16118,25,Private,Bachelors,13,Never-married,Prof-specialty,Female,35,El-Salvador,195000,Ahmedabad
C16119,20,Private,12th,8,Never-married,Other-service,Male,35,India,98000,Kolkata
C16120,37,Private,HS-grad,9,Never-married,Transport-moving,Male,50,India,196000,Pune
C16121,20,Private,HS-grad,9,Never-married,Other-service,Female,38,India,170000,Kolkata
C16122,27,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Male,40,India,380000,Raipur
C16123,20,Private,Some-college,10,Never-married,Prof-specialty,Male,35,India,392000,Pune
C16124,33,Private,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Male,50,India,63000,Lucknow
C16125,53,Private,7th-8th,4,Married-civ-spouse,Machine-op-inspct,Male,40,Mexico,426000,Delhi
C16126,54,Private,9th,5,Married-civ-spouse,Machine-op-inspct,Male,35,India,387000,Mumbai
C16127,33,Private,Bachelors,13,Married-civ-spouse,Sales,Male,40,India,74000,Bengaluru
C16128,22,Private,10th,6,Married-civ-spouse,Handlers-cleaners,Male,40,India,396000,Mumbai
C16129,39,Private,Some-college,10,Never-married,Sales,Male,40,India,195000,Mumbai
C16130,23,Federal-gov,Some-college,10,Never-married,Adm-clerical,Female,25,India,310000,Kolkata
C16131,20,Private,Some-college,10,Never-married,Handlers-cleaners,Male,40,India,318000,Kolkata
C16132,19,Private,Some-college,10,Never-married,Other-service,Male,18,India,495000,Vizag
C16133,24,Private,Assoc-voc,11,Never-married,Exec-managerial,Female,60,India,323000,Raipur
C16134,32,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Male,50,India,495000,Vizag
C16135,38,Private,Some-college,10,Divorced,Other-service,Male,40,India,270000,Bengaluru
C16136,34,Federal-gov,Some-college,10,Divorced,Tech-support,Female,40,India,466000,Patna
C16137,39,Private,Some-college,10,Married-civ-spouse,Tech-support,Male,35,India,121000,Pune
C16138,40,Private,Assoc-voc,11,Separated,Prof-specialty,Female,40,India,214000,Pune
C16139,45,Self-emp-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Male,45,India,164000,Lucknow
C16140,21,Private,HS-grad,9,Never-married,Other-service,Male,40,India,348000,Delhi
C16141,49,Private,Doctorate,16,Divorced,Tech-support,Male,40,India,252000,Ahmedabad
C16142,44,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Male,40,India,431000,Delhi
C16143,18,Private,HS-grad,9,Never-married,Other-service,Female,35,India,136000,Ahmedabad
C16144,42,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Male,40,India,177000,Ahmedabad
C16145,49,Private,11th,7,Widowed,Craft-repair,Male,40,India,368000,Kolkata
C16146,51,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Male,40,India,262000,Lucknow
C16147,20,Private,11th,7,Never-married,Other-service,Male,25,India,320000,Patna
C16148,41,Private,11th,7,Married-civ-spouse,Craft-repair,Male,40,India,185000,Vizag
C16149,25,Private,Some-college,10,Never-married,Exec-managerial,Male,75,India,311000,Bengaluru
C16150,27,Local-gov,HS-grad,9,Never-married,Transport-moving,Male,40,India,496000,Ahmedabad
C16151,23,Private,HS-grad,9,Never-married,Other-service,Male,40,India,277000,Raipur
C16153,37,Local-gov,HS-grad,9,Married-civ-spouse,Other-service,Male,40,India,293000,Vizag
C16154,22,Private,Bachelors,13,Never-married,Prof-specialty,Female,10,India,356000,Vizag
C16155,21,Private,HS-grad,9,Never-married,Protective-serv,Male,11,India,345000,Vizag
C16157,24,Private,HS-grad,9,Never-married,Handlers-cleaners,Male,40,India,412000,Kolkata
C16158,62,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,Male,40,India,285000,Delhi
C16159,70,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,Female,8,India,212000,Kolkata
C16160,61,Private,HS-grad,9,Divorced,Transport-moving,Male,40,India,83000,Patna
C16161,63,Private,Some-college,10,Married-civ-spouse,Other-service,Male,24,India,129000,Raipur
C16162,31,Private,Some-college,10,Never-married,Other-service,Female,40,India,285000,Vizag
C16163,17,Private,11th,7,Never-married,Sales,Female,15,India,190000,Mumbai
C16164,23,Private,Some-college,10,Never-married,Handlers-cleaners,Male,40,India,462000,Lucknow
C16165,40,Private,Some-college,10,Married-civ-spouse,Craft-repair,Male,40,India,185000,Kolkata
C16166,47,Local-gov,Some-college,10,Divorced,Adm-clerical,Female,72,India,484000,Kolkata
C16167,55,Private,9th,5,Married-civ-spouse,Sales,Male,45,India,267000,Ahmedabad
C16168,37,Self-emp-not-inc,Some-college,10,Divorced,Craft-repair,Male,50,India,331000,Vizag
C16169,48,Private,Bachelors,13,Never-married,Sales,Female,38,India,445000,Ranchi
C16171,67,Private,HS-grad,9,Divorced,Priv-house-serv,Female,99,India,422000,Patna
C16172,72,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Other-service,Male,40,India,326000,Bengaluru
C16173,31,Local-gov,Some-college,10,Never-married,Protective-serv,Male,40,India,327000,Mumbai
C16174,24,Private,Some-college,10,Married-civ-spouse,Craft-repair,Male,45,India,282000,Kolkata
C16175,27,Local-gov,Bachelors,13,Never-married,Prof-specialty,Female,45,India,170000,Ahmedabad
C16176,32,Private,12th,8,Never-married,Farming-fishing,Male,40,Philippines,375000,Raipur
C16177,61,Private,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Male,50,India,470000,Ranchi
C16178,34,Private,HS-grad,9,Never-married,Craft-repair,Male,40,India,136000,Vizag
C16179,40,Private,Assoc-voc,11,Married-civ-spouse,Handlers-cleaners,Male,40,Philippines,419000,Pune
C16180,39,Private,Assoc-voc,11,Divorced,Tech-support,Female,40,India,260000,Mumbai
C16181,49,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Male,35,India,391000,Bengaluru
C16182,57,Self-emp-inc,7th-8th,4,Married-civ-spouse,Exec-managerial,Male,90,Greece,474000,Pune
C16184,47,Private,Some-college,10,Married-civ-spouse,Sales,Male,45,India,192000,Vizag
C16185,38,Private,Assoc-acdm,12,Widowed,Sales,Female,35,India,484000,Bengaluru
C16186,77,Self-emp-not-inc,7th-8th,4,Married-civ-spouse,Farming-fishing,Male,40,India,429000,Ranchi
C16187,20,Private,Some-college,10,Never-married,Tech-support,Female,8,India,494000,Kolkata
C16188,37,Self-emp-not-inc,10th,6,Married-civ-spouse,Craft-repair,Male,30,India,460000,Lucknow
C16189,43,Self-emp-inc,Assoc-acdm,12,Never-married,Exec-managerial,Male,45,India,383000,Lucknow
C16190,50,Private,HS-grad,9,Divorced,Other-service,Female,45,India,252000,Pune
C16191,68,Self-emp-not-inc,7th-8th,4,Widowed,Other-service,Female,40,India,66000,Vizag
C16192,55,Private,HS-grad,9,Divorced,Adm-clerical,Female,40,India,465000,Kolkata
C16193,52,Local-gov,Masters,14,Never-married,Prof-specialty,Male,45,India,343000,Pune
C16194,24,Private,HS-grad,9,Never-married,Other-service,Male,37,India,151000,Bengaluru
C16195,42,Private,Bachelors,13,Never-married,Adm-clerical,Male,60,India,440000,Ranchi
C16196,51,Private,HS-grad,9,Divorced,Handlers-cleaners,Male,40,India,149000,Raipur
C16197,26,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Female,40,India,333000,Vizag
C16198,32,Federal-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,Female,40,India,245000,Pune
C16199,51,Private,Some-college,10,Never-married,Adm-clerical,Female,40,India,291000,Mumbai
C16200,26,Private,HS-grad,9,Never-married,Handlers-cleaners,Male,40,India,337000,Kolkata
C16201,46,Private,Some-college,10,Married-civ-spouse,Sales,Male,8,India,194000,Vizag
C16202,27,Private,HS-grad,9,Never-married,Adm-clerical,Female,35,India,251000,Mumbai
C16203,29,Private,Bachelors,13,Married-spouse-absent,Sales,Male,40,India,366000,Ahmedabad
C16204,71,Self-emp-not-inc,7th-8th,4,Married-civ-spouse,Farming-fishing,Male,40,India,223000,Bengaluru
C16205,30,Local-gov,HS-grad,9,Separated,Other-service,Male,40,India,89000,Raipur
C16206,42,Private,Some-college,10,Married-civ-spouse,Craft-repair,Male,52,India,273000,Vizag
C16207,39,Self-emp-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Male,60,India,115000,Ahmedabad
C16208,17,Private,11th,7,Never-married,Farming-fishing,Female,18,India,299000,Kolkata
C16209,20,Private,Some-college,10,Never-married,Adm-clerical,Female,35,India,146000,Ahmedabad
C16210,37,Private,HS-grad,9,Divorced,Machine-op-inspct,Male,40,India,109000,Vizag
C16212,40,Private,Assoc-acdm,12,Never-married,Prof-specialty,Male,40,India,487000,Mumbai
C16213,27,Private,Assoc-acdm,12,Never-married,Other-service,Male,42,India,429000,Vizag
C16214,19,Private,10th,6,Never-married,Other-service,Male,40,India,429000,Pune
C16215,29,Private,Some-college,10,Divorced,Protective-serv,Male,40,India,158000,Patna
C16216,42,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Female,36,India,351000,Mumbai
C16217,31,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Male,40,India,292000,Ahmedabad
C16218,41,Private,HS-grad,9,Divorced,Tech-support,Male,40,India,378000,Mumbai
C16219,21,Private,HS-grad,9,Never-married,Adm-clerical,Female,40,India,369000,Bengaluru
C16220,46,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,Male,50,India,279000,Pune
C16221,21,Private,Some-college,10,Never-married,Prof-specialty,Female,40,India,319000,Kolkata
C16222,37,Federal-gov,Masters,14,Never-married,Exec-managerial,Female,50,India,369000,Pune
C16223,41,Self-emp-inc,Bachelors,13,Widowed,Exec-managerial,Female,45,India,205000,Ahmedabad
C16224,50,Private,HS-grad,9,Divorced,Adm-clerical,Female,36,India,89000,Delhi
C16225,34,Private,12th,8,Separated,Sales,Female,34,India,349000,Ahmedabad
C16226,47,Private,1st-4th,2,Widowed,Machine-op-inspct,Male,40,Mexico,259000,Bengaluru
C16227,21,Private,HS-grad,9,Never-married,Exec-managerial,Female,40,India,219000,Ranchi
C16228,49,Private,Doctorate,16,Divorced,Exec-managerial,Male,40,India,248000,Ranchi
C16229,38,Private,Masters,14,Never-married,Exec-managerial,Female,40,India,438000,Kolkata
C16230,43,Federal-gov,Masters,14,Married-civ-spouse,Exec-managerial,Male,40,India,65000,Ranchi
C16231,40,Self-emp-not-inc,Bachelors,13,Married-spouse-absent,Exec-managerial,Male,40,India,285000,Bengaluru
C16232,48,Self-emp-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Male,70,Greece,98000,Raipur
C16233,30,State-gov,HS-grad,9,Divorced,Exec-managerial,Female,40,India,436000,Bengaluru
C16234,38,Private,Assoc-acdm,12,Never-married,Adm-clerical,Female,38,Thailand,90000,Delhi
C16235,31,Private,HS-grad,9,Never-married,Prof-specialty,Female,45,India,347000,Bengaluru
C16236,30,Local-gov,Bachelors,13,Separated,Prof-specialty,Female,40,India,302000,Vizag
C16237,37,Private,HS-grad,9,Never-married,Adm-clerical,Male,38,India,62000,Delhi
C16238,28,Private,Masters,14,Never-married,Sales,Male,42,India,465000,Vizag
C16239,57,Private,Some-college,10,Married-civ-spouse,Craft-repair,Male,40,India,342000,Ranchi
C16240,25,Private,Some-college,10,Never-married,Craft-repair,Male,40,India,419000,Patna
C16241,40,Self-emp-not-inc,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Female,40,India,138000,Patna
C16242,49,Local-gov,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Male,40,India,110000,Vizag
C16243,44,Private,Some-college,10,Married-civ-spouse,Tech-support,Male,40,India,313000,Delhi
C16244,44,Private,HS-grad,9,Widowed,Other-service,Female,40,India,217000,Lucknow
C16245,18,Private,10th,6,Never-married,Craft-repair,Male,40,India,265000,Raipur
C16246,45,Private,HS-grad,9,Married-civ-spouse,Other-service,Male,31,India,422000,Vizag
C16247,50,Local-gov,Doctorate,16,Married-civ-spouse,Exec-managerial,Male,55,India,491000,Kolkata
C16248,17,Self-emp-inc,12th,8,Never-married,Adm-clerical,Female,16,India,468000,Patna
C16249,28,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Male,40,India,166000,Ranchi
C16250,38,Local-gov,Some-college,10,Married-civ-spouse,Adm-clerical,Female,40,India,132000,Ahmedabad
C16251,43,State-gov,HS-grad,9,Married-civ-spouse,Craft-repair,Male,37,India,450000,Bengaluru
C16252,48,Private,HS-grad,9,Never-married,Craft-repair,Male,40,India,400000,Vizag
C16253,57,Private,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Female,5,India,383000,Mumbai
C16254,28,Private,Assoc-acdm,12,Married-civ-spouse,Machine-op-inspct,Male,40,India,429000,Bengaluru
C16255,46,Private,HS-grad,9,Divorced,Other-service,Male,40,India,95000,Ahmedabad
C16256,28,Private,HS-grad,9,Never-married,Machine-op-inspct,Female,40,India,315000,Pune
C16257,58,Local-gov,HS-grad,9,Divorced,Craft-repair,Male,40,India,257000,Ranchi
C16258,23,Private,Bachelors,13,Never-married,Prof-specialty,Female,40,India,314000,Kolkata
C16259,57,Private,HS-grad,9,Separated,Other-service,Female,40,India,90000,Kolkata
C16260,48,Private,Masters,14,Married-civ-spouse,Prof-specialty,Male,35,India,113000,Ranchi
C16261,49,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,Male,50,India,300000,Kolkata
C16262,40,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Craft-repair,Male,60,India,256000,Patna
C16263,41,Private,HS-grad,9,Separated,Machine-op-inspct,Male,50,India,152000,Mumbai
C16264,45,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Male,40,India,181000,Delhi
C16265,27,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,Male,50,India,421000,Ahmedabad
C16266,22,Private,Some-college,10,Never-married,Prof-specialty,Male,25,India,369000,Pune
C16267,50,Private,Masters,14,Never-married,Exec-managerial,Male,48,India,445000,Delhi
C16268,65,Self-emp-not-inc,Masters,14,Married-civ-spouse,Prof-specialty,Male,16,India,322000,Pune
C16269,36,Federal-gov,Some-college,10,Married-civ-spouse,Adm-clerical,Male,40,Puerto-Rico,173000,Delhi
C16270,63,Private,10th,6,Married-civ-spouse,Prof-specialty,Male,40,India,80000,Bengaluru
C16271,22,Private,HS-grad,9,Married-civ-spouse,Farming-fishing,Male,45,India,294000,Kolkata
C16272,28,Private,Assoc-voc,11,Never-married,Machine-op-inspct,Male,40,India,186000,Lucknow
C16273,18,Private,11th,7,Never-married,Sales,Female,20,India,125000,Delhi
C16274,46,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Male,40,India,268000,Kolkata
C16275,37,Private,11th,7,Never-married,Machine-op-inspct,Male,40,India,270000,Mumbai
C16276,46,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Male,65,India,450000,Patna
C16277,37,State-gov,Prof-school,15,Married-civ-spouse,Prof-specialty,Male,60,India,396000,Kolkata
